"","iso_code","continent","location","date","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","pos_rate","tDay-7","pDay-7","tDay-6","pDay-6","tDay-5","pDay-5","tDay-4","pDay-4","tDay-3","pDay-3","tDay-2","pDay-2","tDay-1","pDay-1"
"152","AUS","Oceania","Australia","2020-05-30",7173,23,102,0,281.295,0.902,4,0,1428538,30916,56.021,1.212,33754,1.324,"tests performed",63.43,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000743951352050718,14,0.000648748841519926,11,0.000338118218424369,3,0.00015459933006957,9,0.000204438588919428,15,0.000299413150225558,6,0.000206022731174673,11,0.000364503943269932
"153","AUS","Oceania","Australia","2020-05-31",7185,12,102,0,281.766,0.471,4,0,1454568,26030,57.042,1.021,32825,1.287,"tests performed",63.43,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000461006530925855,11,0.000338118218424369,3,0.00015459933006957,9,0.000204438588919428,15,0.000299413150225558,6,0.000206022731174673,11,0.000364503943269932,23,0.000743951352050718
"154","AUS","Oceania","Australia","2020-06-01",7195,10,102,0,282.158,0.392,4,0,1472220,17652,57.734,0.692,32574,1.277,"tests performed",62.04,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000566508044414231,3,0.00015459933006957,9,0.000204438588919428,15,0.000299413150225558,6,0.000206022731174673,11,0.000364503943269932,23,0.000743951352050718,12,0.000461006530925855
"155","AUS","Oceania","Australia","2020-06-02",7204,9,102,0,282.511,0.353,4,0,1490387,18167,58.447,0.712,28881,1.133,"tests performed",62.04,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000495403754059559,9,0.000204438588919428,15,0.000299413150225558,6,0.000206022731174673,11,0.000364503943269932,23,0.000743951352050718,12,0.000461006530925855,10,0.000566508044414231
"156","AUS","Oceania","Australia","2020-06-03",7221,17,102,0,283.178,0.667,4,0,1512700,22313,59.322,0.875,24911,0.977,"tests performed",62.04,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000761887688791288,15,0.000299413150225558,6,0.000206022731174673,11,0.000364503943269932,23,0.000743951352050718,12,0.000461006530925855,10,0.000566508044414231,9,0.000495403754059559
"157","AUS","Oceania","Australia","2020-06-04",7229,8,102,0,283.492,0.314,4,0,1546329,33629,60.641,1.319,25555,1.002,"tests performed",62.04,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000237889916441167,6,0.000206022731174673,11,0.000364503943269932,23,0.000743951352050718,12,0.000461006530925855,10,0.000566508044414231,9,0.000495403754059559,17,0.000761887688791288
"158","AUS","Oceania","Australia","2020-06-05",7240,11,102,0,283.923,0.431,4,0,1579192,32863,61.929,1.289,25939,1.017,"tests performed",62.04,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000334722940693181,11,0.000364503943269932,23,0.000743951352050718,12,0.000461006530925855,10,0.000566508044414231,9,0.000495403754059559,17,0.000761887688791288,8,0.000237889916441167
"159","AUS","Oceania","Australia","2020-06-06",7251,11,102,0,284.354,0.431,4,0,1590588,11396,62.376,0.447,23150,0.908,"tests performed",62.04,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000965250965250965,23,0.000743951352050718,12,0.000461006530925855,10,0.000566508044414231,9,0.000495403754059559,17,0.000761887688791288,8,0.000237889916441167,11,0.000334722940693181
"160","AUS","Oceania","Australia","2020-06-07",7255,4,102,0,284.511,0.157,4,0,1617462,26874,63.43,1.054,23271,0.913,"tests performed",62.04,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000148842747637121,12,0.000461006530925855,10,0.000566508044414231,9,0.000495403754059559,17,0.000761887688791288,8,0.000237889916441167,11,0.000334722940693181,11,0.000965250965250965
"161","AUS","Oceania","Australia","2020-06-08",7260,5,102,0,284.707,0.196,4,0,1633515,16053,64.06,0.63,23042,0.904,"tests performed",62.04,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000311468261384165,10,0.000566508044414231,9,0.000495403754059559,17,0.000761887688791288,8,0.000237889916441167,11,0.000334722940693181,11,0.000965250965250965,4,0.000148842747637121
"162","AUS","Oceania","Australia","2020-06-09",7265,5,102,0,284.903,0.196,4,0,1650684,17169,64.733,0.673,22900,0.898,"tests performed",56.48,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000291222552274448,9,0.000495403754059559,17,0.000761887688791288,8,0.000237889916441167,11,0.000334722940693181,11,0.000965250965250965,4,0.000148842747637121,5,0.000311468261384165
"163","AUS","Oceania","Australia","2020-06-10",7267,2,102,0,284.982,0.078,4,0,1679954,29270,65.881,1.148,23893,0.937,"tests performed",56.48,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,6.83293474547318e-05,17,0.000761887688791288,8,0.000237889916441167,11,0.000334722940693181,11,0.000965250965250965,4,0.000148842747637121,5,0.000311468261384165,5,0.000291222552274448
"164","AUS","Oceania","Australia","2020-06-11",7276,9,102,0,285.335,0.353,4,0,1711223,31269,67.107,1.226,23556,0.924,"tests performed",56.48,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000287825002398542,8,0.000237889916441167,11,0.000334722940693181,11,0.000965250965250965,4,0.000148842747637121,5,0.000311468261384165,5,0.000291222552274448,2,6.83293474547318e-05
"165","AUS","Oceania","Australia","2020-06-12",7285,9,102,0,285.688,0.353,4,0,1745550,34327,68.453,1.346,23765,0.932,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000262184286421767,11,0.000334722940693181,11,0.000965250965250965,4,0.000148842747637121,5,0.000311468261384165,5,0.000291222552274448,2,6.83293474547318e-05,9,0.000287825002398542
"166","AUS","Oceania","Australia","2020-06-13",7290,5,102,0,285.884,0.196,4,0,1782651,37101,69.908,1.455,27438,1.076,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000134767256947252,11,0.000965250965250965,4,0.000148842747637121,5,0.000311468261384165,5,0.000291222552274448,2,6.83293474547318e-05,9,0.000287825002398542,9,0.000262184286421767
"167","AUS","Oceania","Australia","2020-06-14",7302,12,102,0,286.354,0.471,4,0,1812353,29702,71.073,1.165,27842,1.092,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00040401319776446,4,0.000148842747637121,5,0.000311468261384165,5,0.000291222552274448,2,6.83293474547318e-05,9,0.000287825002398542,9,0.000262184286421767,5,0.000134767256947252
"168","AUS","Oceania","Australia","2020-06-15",7320,18,102,0,287.06,0.706,4,0,1828149,15796,71.692,0.619,27805,1.09,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.0011395289946822,5,0.000311468261384165,5,0.000291222552274448,2,6.83293474547318e-05,9,0.000287825002398542,9,0.000262184286421767,5,0.000134767256947252,12,0.00040401319776446
"169","AUS","Oceania","Australia","2020-06-16",7335,15,102,0,287.648,0.588,4,0,1848347,20198,72.485,0.792,28238,1.107,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000742647786909595,5,0.000291222552274448,2,6.83293474547318e-05,9,0.000287825002398542,9,0.000262184286421767,5,0.000134767256947252,12,0.00040401319776446,18,0.0011395289946822
"170","AUS","Oceania","Australia","2020-06-17",7347,12,102,0,288.119,0.471,4,0,1876117,27770,73.574,1.089,28023,1.099,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000432120993878286,2,6.83293474547318e-05,9,0.000287825002398542,9,0.000262184286421767,5,0.000134767256947252,12,0.00040401319776446,18,0.0011395289946822,15,0.000742647786909595
"171","AUS","Oceania","Australia","2020-06-18",7370,23,102,0,289.021,0.902,4,0,1927497,51380,75.588,2.015,30896,1.212,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000447644998053717,9,0.000287825002398542,9,0.000262184286421767,5,0.000134767256947252,12,0.00040401319776446,18,0.0011395289946822,15,0.000742647786909595,12,0.000432120993878286
"172","AUS","Oceania","Australia","2020-06-19",7391,21,102,0,289.844,0.824,4,0,1970205,42708,77.263,1.675,32094,1.259,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000491711154818769,9,0.000262184286421767,5,0.000134767256947252,12,0.00040401319776446,18,0.0011395289946822,15,0.000742647786909595,12,0.000432120993878286,23,0.000447644998053717
"173","AUS","Oceania","Australia","2020-06-20",7409,18,102,0,290.55,0.706,4,0,2005378,35173,78.643,1.379,31818,1.248,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000511756176612743,5,0.000134767256947252,12,0.00040401319776446,18,0.0011395289946822,15,0.000742647786909595,12,0.000432120993878286,23,0.000447644998053717,21,0.000491711154818769
"174","AUS","Oceania","Australia","2020-06-21",7436,27,102,0,291.609,1.059,4,0,2041324,35946,80.052,1.41,32710,1.283,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000751126690035053,12,0.00040401319776446,18,0.0011395289946822,15,0.000742647786909595,12,0.000432120993878286,23,0.000447644998053717,21,0.000491711154818769,18,0.000511756176612743
"175","AUS","Oceania","Australia","2020-06-22",7461,25,102,0,292.59,0.98,4,0,2107849,66525,82.661,2.609,39957,1.567,"tests performed",46.76,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000375798571965427,18,0.0011395289946822,15,0.000742647786909595,12,0.000432120993878286,23,0.000447644998053717,21,0.000491711154818769,18,0.000511756176612743,27,0.000751126690035053
"176","AUS","Oceania","Australia","2020-06-23",7474,13,102,0,293.099,0.51,4,0,2132821,24972,83.64,0.979,40639,1.594,"tests performed",52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000520583053019382,15,0.000742647786909595,12,0.000432120993878286,23,0.000447644998053717,21,0.000491711154818769,18,0.000511756176612743,27,0.000751126690035053,25,0.000375798571965427
"177","AUS","Oceania","Australia","2020-06-24",7492,18,102,0,293.805,0.706,4,0,2180424,47603,85.507,1.867,43472,1.705,"tests performed",52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000378127428943554,12,0.000432120993878286,23,0.000447644998053717,21,0.000491711154818769,18,0.000511756176612743,27,0.000751126690035053,25,0.000375798571965427,13,0.000520583053019382
"178","AUS","Oceania","Australia","2020-06-25",7521,29,103,1,294.943,1.137,4.039,0.039,2232341,51917,87.543,2.036,43549,1.708,"tests performed",52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000558583893522353,23,0.000447644998053717,21,0.000491711154818769,18,0.000511756176612743,27,0.000751126690035053,25,0.000375798571965427,13,0.000520583053019382,18,0.000378127428943554
"179","AUS","Oceania","Australia","2020-06-26",7558,37,104,1,296.394,1.451,4.078,0.039,2281839,49498,89.484,1.941,44519,1.746,"tests performed",52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.000747504949694937,21,0.000491711154818769,18,0.000511756176612743,27,0.000751126690035053,25,0.000375798571965427,13,0.000520583053019382,18,0.000378127428943554,29,0.000558583893522353
"180","AUS","Oceania","Australia","2020-06-27",7595,37,104,0,297.845,1.451,4.078,0,2336061,54222,91.611,2.126,47240,1.853,"tests performed",52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00068237984581904,18,0.000511756176612743,27,0.000751126690035053,25,0.000375798571965427,13,0.000520583053019382,18,0.000378127428943554,29,0.000558583893522353,37,0.000747504949694937
"181","AUS","Oceania","Australia","2020-06-28",7641,46,104,0,299.648,1.804,4.078,0,2379175,43114,93.301,1.691,48264,1.893,"tests performed",52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00106693881337848,27,0.000751126690035053,25,0.000375798571965427,13,0.000520583053019382,18,0.000378127428943554,29,0.000558583893522353,37,0.000747504949694937,37,0.00068237984581904
"182","AUS","Oceania","Australia","2020-06-29",7686,45,104,0,301.413,1.765,4.078,0,2415695,36520,94.734,1.432,43978,1.725,"tests performed",52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00123220153340635,25,0.000375798571965427,13,0.000520583053019382,18,0.000378127428943554,29,0.000558583893522353,37,0.000747504949694937,37,0.00068237984581904,46,0.00106693881337848
"183","AUS","Oceania","Australia","2020-06-30",7767,81,104,0,304.59,3.176,4.078,0,2455982,40287,96.313,1.58,46166,1.81,"tests performed",52.31,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00201057413061285,13,0.000520583053019382,18,0.000378127428943554,29,0.000558583893522353,37,0.000747504949694937,37,0.00068237984581904,46,0.00106693881337848,45,0.00123220153340635
"184","AUS","Oceania","Australia","2020-07-01",7834,67,104,0,307.217,2.627,4.078,0,2505923,49941,98.272,1.958,46500,1.824,"tests performed",72.69,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00134158306802026,18,0.000378127428943554,29,0.000558583893522353,37,0.000747504949694937,37,0.00068237984581904,46,0.00106693881337848,45,0.00123220153340635,81,0.00201057413061285
"185","AUS","Oceania","Australia","2020-07-02",7920,86,104,0,310.59,3.373,4.078,0,2563782,57859,100.541,2.269,47349,1.857,"tests performed",72.69,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00148637204237889,29,0.000558583893522353,37,0.000747504949694937,37,0.00068237984581904,46,0.00106693881337848,45,0.00123220153340635,81,0.00201057413061285,67,0.00134158306802026
"186","AUS","Oceania","Australia","2020-07-03",8001,81,104,0,313.766,3.176,4.078,0,2617860,54078,102.662,2.121,48003,1.882,"tests performed",72.69,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00149783645844891,37,0.000747504949694937,37,0.00068237984581904,46,0.00106693881337848,45,0.00123220153340635,81,0.00201057413061285,67,0.00134158306802026,86,0.00148637204237889
"187","AUS","Oceania","Australia","2020-07-04",8255,254,104,0,323.727,9.961,4.078,0,2668036,50176,104.629,1.968,47425,1.86,"tests performed",72.69,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00506218112244898,37,0.00068237984581904,46,0.00106693881337848,45,0.00123220153340635,81,0.00201057413061285,67,0.00134158306802026,86,0.00148637204237889,81,0.00149783645844891
"188","AUS","Oceania","Australia","2020-07-05",8362,107,104,0,327.923,4.196,4.078,0,2713435,45399,106.41,1.78,47751,1.873,"tests performed",72.69,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00235688010749135,46,0.00106693881337848,45,0.00123220153340635,81,0.00201057413061285,67,0.00134158306802026,86,0.00148637204237889,81,0.00149783645844891,254,0.00506218112244898
"189","AUS","Oceania","Australia","2020-07-06",8449,87,104,0,331.335,3.412,4.078,0,2759165,45730,108.203,1.793,49067,1.924,"tests performed",72.69,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00190247102558496,45,0.00123220153340635,81,0.00201057413061285,67,0.00134158306802026,86,0.00148637204237889,81,0.00149783645844891,254,0.00506218112244898,107,0.00235688010749135
"190","AUS","Oceania","Australia","2020-07-07",8586,137,106,2,336.707,5.373,4.157,0.078,2801107,41942,109.848,1.645,49304,1.933,"tests performed",72.69,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00326641552620285,81,0.00201057413061285,67,0.00134158306802026,86,0.00148637204237889,81,0.00149783645844891,254,0.00506218112244898,107,0.00235688010749135,87,0.00190247102558496
"191","AUS","Oceania","Australia","2020-07-08",8755,169,106,0,343.335,6.627,4.157,0,2856406,55299,112.016,2.169,50069,1.963,"tests performed",76.39,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00305611313043635,67,0.00134158306802026,86,0.00148637204237889,81,0.00149783645844891,254,0.00506218112244898,107,0.00235688010749135,87,0.00190247102558496,137,0.00326641552620285
"192","AUS","Oceania","Australia","2020-07-09",8886,131,106,0,348.472,5.137,4.157,0,2910831,54425,114.151,2.134,49578,1.944,"tests performed",76.39,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00240698208543868,86,0.00148637204237889,81,0.00149783645844891,254,0.00506218112244898,107,0.00235688010749135,87,0.00190247102558496,137,0.00326641552620285,169,0.00305611313043635
"193","AUS","Oceania","Australia","2020-07-10",9059,173,106,0,355.257,6.784,4.157,0,2970268,59437,116.482,2.331,50344,1.974,"tests performed",76.39,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00291064488449955,81,0.00149783645844891,254,0.00506218112244898,107,0.00235688010749135,87,0.00190247102558496,137,0.00326641552620285,169,0.00305611313043635,131,0.00240698208543868
"194","AUS","Oceania","Australia","2020-07-11",9359,300,106,0,367.021,11.765,4.157,0,3021493,51225,118.49,2.009,50494,1.98,"tests performed",76.39,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00585651537335286,254,0.00506218112244898,107,0.00235688010749135,87,0.00190247102558496,137,0.00326641552620285,169,0.00305611313043635,131,0.00240698208543868,173,0.00291064488449955
"195","AUS","Oceania","Australia","2020-07-12",9553,194,107,1,374.629,7.608,4.196,0.039,3075488,53995,120.608,2.117,51722,2.028,"tests performed",76.39,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00359292527085841,107,0.00235688010749135,87,0.00190247102558496,137,0.00326641552620285,169,0.00305611313043635,131,0.00240698208543868,173,0.00291064488449955,300,0.00585651537335286
"196","AUS","Oceania","Australia","2020-07-13",9797,244,108,1,384.198,9.569,4.235,0.039,3117788,42300,122.267,1.659,51232,2.009,"tests performed",76.39,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00576832151300236,87,0.00190247102558496,137,0.00326641552620285,169,0.00305611313043635,131,0.00240698208543868,173,0.00291064488449955,300,0.00585651537335286,194,0.00359292527085841
"197","AUS","Oceania","Australia","2020-07-14",9980,183,108,0,391.374,7.177,4.235,0,3162237,44449,124.01,1.743,51590,2.023,"tests performed",76.39,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,NA,3.84,83.44,0.00411707799950505,137,0.00326641552620285,169,0.00305611313043635,131,0.00240698208543868,173,0.00291064488449955,300,0.00585651537335286,194,0.00359292527085841,244,0.00576832151300236
